id,cluster
064_Anna Kendrick - Cups (Pitch Perfect’s “When I’m Gone”) (Director's Cut)_clip3,-1
064_Anna Kendrick - Cups (Pitch Perfect’s “When I’m Gone”) (Director's Cut)_clip4,-1
064_Anna Kendrick - Cups (Pitch Perfect’s “When I’m Gone”) (Director's Cut)_clip5,-1
064_Anna Kendrick - Cups (Pitch Perfect’s “When I’m Gone”) (Director's Cut)_clip6,-1
064_Anna Kendrick - Cups (Pitch Perfect’s “When I’m Gone”) (Director's Cut)_clip7,-1
065_Meghan Trainor - Dear Future Husband (Official Video)_clip0,-1
065_Meghan Trainor - Dear Future Husband (Official Video)_clip1,-1
065_Meghan Trainor - Dear Future Husband (Official Video)_clip2,-1
065_Meghan Trainor - Dear Future Husband (Official Video)_clip3,-1
065_Meghan Trainor - Dear Future Husband (Official Video)_clip4,-1
065_Meghan Trainor - Dear Future Husband (Official Video)_clip5,-1
066_Maroon 5 - What Lovers Do ft. SZA (Official Music Video)_clip0,-1
066_Maroon 5 - What Lovers Do ft. SZA (Official Music Video)_clip1,-1
066_Maroon 5 - What Lovers Do ft. SZA (Official Music Video)_clip2,-1
066_Maroon 5 - What Lovers Do ft. SZA (Official Music Video)_clip3,-1
066_Maroon 5 - What Lovers Do ft. SZA (Official Music Video)_clip4,-1
066_Maroon 5 - What Lovers Do ft. SZA (Official Music Video)_clip5,-1
067_Khalid - Better (Official Video)_clip0,-1
067_Khalid - Better (Official Video)_clip1,-1
067_Khalid - Better (Official Video)_clip2,-1
067_Khalid - Better (Official Video)_clip3,-1
067_Khalid - Better (Official Video)_clip4,-1
067_Khalid - Better (Official Video)_clip5,-1
067_Khalid - Better (Official Video)_clip6,-1
068_Alicia Keys - No One (Official Music Video)_clip0,-1
068_Alicia Keys - No One (Official Music Video)_clip1,-1
068_Alicia Keys - No One (Official Music Video)_clip2,-1
068_Alicia Keys - No One (Official Music Video)_clip3,-1
068_Alicia Keys - No One (Official Music Video)_clip4,-1
068_Alicia Keys - No One (Official Music Video)_clip5,-1
068_Alicia Keys - No One (Official Music Video)_clip6,-1
069_Panic! At The Disco - High Hopes (Official Video)_clip0,-1
069_Panic! At The Disco - High Hopes (Official Video)_clip1,-1
069_Panic! At The Disco - High Hopes (Official Video)_clip2,-1
069_Panic! At The Disco - High Hopes (Official Video)_clip3,-1
069_Panic! At The Disco - High Hopes (Official Video)_clip4,-1
070_Rihanna - Take A Bow_clip0,-1
070_Rihanna - Take A Bow_clip1,-1
070_Rihanna - Take A Bow_clip2,-1
070_Rihanna - Take A Bow_clip3,-1
070_Rihanna - Take A Bow_clip4,-1
070_Rihanna - Take A Bow_clip5,-1
071_Britney Spears - Toxic (Official HD Video)_clip0,-1
071_Britney Spears - Toxic (Official HD Video)_clip1,-1
071_Britney Spears - Toxic (Official HD Video)_clip2,-1
071_Britney Spears - Toxic (Official HD Video)_clip3,-1
071_Britney Spears - Toxic (Official HD Video)_clip4,-1
071_Britney Spears - Toxic (Official HD Video)_clip5,-1
072_Gym Class Heroes： Stereo Hearts ft. Adam Levine [OFFICIAL VIDEO]_clip0,-1
072_Gym Class Heroes： Stereo Hearts ft. Adam Levine [OFFICIAL VIDEO]_clip1,-1
072_Gym Class Heroes： Stereo Hearts ft. Adam Levine [OFFICIAL VIDEO]_clip2,-1
072_Gym Class Heroes： Stereo Hearts ft. Adam Levine [OFFICIAL VIDEO]_clip3,-1
072_Gym Class Heroes： Stereo Hearts ft. Adam Levine [OFFICIAL VIDEO]_clip4,-1
072_Gym Class Heroes： Stereo Hearts ft. Adam Levine [OFFICIAL VIDEO]_clip5,-1
"073_Zara Larsson, MNEK - Never Forget You (Official Video)_clip0",-1
"073_Zara Larsson, MNEK - Never Forget You (Official Video)_clip1",-1
"073_Zara Larsson, MNEK - Never Forget You (Official Video)_clip2",-1
"073_Zara Larsson, MNEK - Never Forget You (Official Video)_clip3",-1
"073_Zara Larsson, MNEK - Never Forget You (Official Video)_clip4",-1
"073_Zara Larsson, MNEK - Never Forget You (Official Video)_clip5",-1
"073_Zara Larsson, MNEK - Never Forget You (Official Video)_clip6",-1
074_Chris Brown - With You (Official HD Video)_clip0,-1
074_Chris Brown - With You (Official HD Video)_clip1,-1
074_Chris Brown - With You (Official HD Video)_clip2,-1
074_Chris Brown - With You (Official HD Video)_clip3,-1
074_Chris Brown - With You (Official HD Video)_clip4,-1
074_Chris Brown - With You (Official HD Video)_clip5,-1
074_Chris Brown - With You (Official HD Video)_clip6,-1
075_Taylor Swift - I Knew You Were Trouble_clip0,-1
075_Taylor Swift - I Knew You Were Trouble_clip1,-1
075_Taylor Swift - I Knew You Were Trouble_clip10,-1
075_Taylor Swift - I Knew You Were Trouble_clip2,-1
075_Taylor Swift - I Knew You Were Trouble_clip3,-1
075_Taylor Swift - I Knew You Were Trouble_clip4,-1
075_Taylor Swift - I Knew You Were Trouble_clip5,-1
075_Taylor Swift - I Knew You Were Trouble_clip6,-1
075_Taylor Swift - I Knew You Were Trouble_clip7,-1
075_Taylor Swift - I Knew You Were Trouble_clip8,-1
075_Taylor Swift - I Knew You Were Trouble_clip9,-1
076_Justin Bieber - Somebody To Love Remix ft. USHER_clip0,-1
076_Justin Bieber - Somebody To Love Remix ft. USHER_clip1,-1
076_Justin Bieber - Somebody To Love Remix ft. USHER_clip2,-1
076_Justin Bieber - Somebody To Love Remix ft. USHER_clip3,-1
076_Justin Bieber - Somebody To Love Remix ft. USHER_clip4,-1
076_Justin Bieber - Somebody To Love Remix ft. USHER_clip5,-1
077_One Direction - Perfect (Official Video)_clip0,-1
077_One Direction - Perfect (Official Video)_clip1,-1
077_One Direction - Perfect (Official Video)_clip2,-1
077_One Direction - Perfect (Official Video)_clip3,-1
077_One Direction - Perfect (Official Video)_clip4,-1
077_One Direction - Perfect (Official Video)_clip5,-1
078_Beyoncé - Love On Top (Official Video)_clip0,-1
078_Beyoncé - Love On Top (Official Video)_clip1,-1
078_Beyoncé - Love On Top (Official Video)_clip2,-1
078_Beyoncé - Love On Top (Official Video)_clip3,-1
078_Beyoncé - Love On Top (Official Video)_clip4,-1
079_Mariah Carey - We Belong Together (Official Music Video)_clip0,-1
079_Mariah Carey - We Belong Together (Official Music Video)_clip1,-1
079_Mariah Carey - We Belong Together (Official Music Video)_clip2,-1
079_Mariah Carey - We Belong Together (Official Music Video)_clip3,-1
079_Mariah Carey - We Belong Together (Official Music Video)_clip4,-1
079_Mariah Carey - We Belong Together (Official Music Video)_clip5,-1
080_Ed Sheeran & Justin Bieber - I Don't Care [Official Music Video]_clip0,-1
080_Ed Sheeran & Justin Bieber - I Don't Care [Official Music Video]_clip1,-1
080_Ed Sheeran & Justin Bieber - I Don't Care [Official Music Video]_clip2,-1
080_Ed Sheeran & Justin Bieber - I Don't Care [Official Music Video]_clip3,-1
080_Ed Sheeran & Justin Bieber - I Don't Care [Official Music Video]_clip4,-1
080_Ed Sheeran & Justin Bieber - I Don't Care [Official Music Video]_clip5,-1
081_Taylor Swift - Delicate_clip0,-1
081_Taylor Swift - Delicate_clip1,-1
081_Taylor Swift - Delicate_clip2,-1
081_Taylor Swift - Delicate_clip3,-1
081_Taylor Swift - Delicate_clip4,-1
081_Taylor Swift - Delicate_clip5,-1
081_Taylor Swift - Delicate_clip6,-1
"082_Zedd, Alessia Cara - Stay (Lyric Video)_clip0",-1
"082_Zedd, Alessia Cara - Stay (Lyric Video)_clip1",-1
"082_Zedd, Alessia Cara - Stay (Lyric Video)_clip2",-1
"082_Zedd, Alessia Cara - Stay (Lyric Video)_clip3",-1
"082_Zedd, Alessia Cara - Stay (Lyric Video)_clip4",-1
"082_Zedd, Alessia Cara - Stay (Lyric Video)_clip5",-1
083_Ariana Grande - The Way (Official Video) ft. Mac Miller_clip0,-1
083_Ariana Grande - The Way (Official Video) ft. Mac Miller_clip1,-1
083_Ariana Grande - The Way (Official Video) ft. Mac Miller_clip2,-1
083_Ariana Grande - The Way (Official Video) ft. Mac Miller_clip3,-1
083_Ariana Grande - The Way (Official Video) ft. Mac Miller_clip4,-1
083_Ariana Grande - The Way (Official Video) ft. Mac Miller_clip5,-1
083_Ariana Grande - The Way (Official Video) ft. Mac Miller_clip6,-1
084_Demi Lovato - Give Your Heart a Break (Official Video)_clip0,-1
084_Demi Lovato - Give Your Heart a Break (Official Video)_clip1,-1
084_Demi Lovato - Give Your Heart a Break (Official Video)_clip2,-1
084_Demi Lovato - Give Your Heart a Break (Official Video)_clip3,-1
084_Demi Lovato - Give Your Heart a Break (Official Video)_clip4,-1
084_Demi Lovato - Give Your Heart a Break (Official Video)_clip5,-1
085_One Direction - History (Official Video)_clip0,-1
085_One Direction - History (Official Video)_clip1,-1
085_One Direction - History (Official Video)_clip2,-1
085_One Direction - History (Official Video)_clip3,-1
085_One Direction - History (Official Video)_clip4,-1
086_Avril Lavigne - Complicated (Official Video)_clip0,-1
086_Avril Lavigne - Complicated (Official Video)_clip1,-1
086_Avril Lavigne - Complicated (Official Video)_clip2,-1
086_Avril Lavigne - Complicated (Official Video)_clip3,-1
086_Avril Lavigne - Complicated (Official Video)_clip4,-1
086_Avril Lavigne - Complicated (Official Video)_clip5,-1
086_Avril Lavigne - Complicated (Official Video)_clip6,-1
087_Oasis - Wonderwall (Official Video)_clip0,-1
087_Oasis - Wonderwall (Official Video)_clip1,-1
087_Oasis - Wonderwall (Official Video)_clip2,-1
087_Oasis - Wonderwall (Official Video)_clip3,-1
087_Oasis - Wonderwall (Official Video)_clip4,-1
087_Oasis - Wonderwall (Official Video)_clip5,-1
087_Oasis - Wonderwall (Official Video)_clip6,-1
087_Oasis - Wonderwall (Official Video)_clip7,-1
088_Justin Bieber - One Less Lonely Girl_clip0,-1
088_Justin Bieber - One Less Lonely Girl_clip1,-1
088_Justin Bieber - One Less Lonely Girl_clip2,-1
088_Justin Bieber - One Less Lonely Girl_clip3,-1
088_Justin Bieber - One Less Lonely Girl_clip4,-1
088_Justin Bieber - One Less Lonely Girl_clip5,-1
088_Justin Bieber - One Less Lonely Girl_clip6,-1
089_Owl City - Fireflies (Official Music Video)_clip0,-1
089_Owl City - Fireflies (Official Music Video)_clip1,-1
089_Owl City - Fireflies (Official Music Video)_clip2,-1
089_Owl City - Fireflies (Official Music Video)_clip3,-1
089_Owl City - Fireflies (Official Music Video)_clip4,-1
089_Owl City - Fireflies (Official Music Video)_clip5,-1
089_Owl City - Fireflies (Official Music Video)_clip6,-1
090_Owl City & Carly Rae Jepsen - Good Time (Official Video)_clip0,-1
090_Owl City & Carly Rae Jepsen - Good Time (Official Video)_clip1,-1
090_Owl City & Carly Rae Jepsen - Good Time (Official Video)_clip2,-1
090_Owl City & Carly Rae Jepsen - Good Time (Official Video)_clip3,-1
090_Owl City & Carly Rae Jepsen - Good Time (Official Video)_clip4,-1
090_Owl City & Carly Rae Jepsen - Good Time (Official Video)_clip5,-1
091_David Guetta - Without You ft. Usher (Official Video)_clip0,-1
091_David Guetta - Without You ft. Usher (Official Video)_clip1,-1
091_David Guetta - Without You ft. Usher (Official Video)_clip2,-1
091_David Guetta - Without You ft. Usher (Official Video)_clip3,-1
091_David Guetta - Without You ft. Usher (Official Video)_clip4,-1
091_David Guetta - Without You ft. Usher (Official Video)_clip5,-1
092_One Direction - Night Changes_clip0,-1
092_One Direction - Night Changes_clip1,-1
092_One Direction - Night Changes_clip2,-1
092_One Direction - Night Changes_clip3,-1
092_One Direction - Night Changes_clip4,-1
092_One Direction - Night Changes_clip5,-1
092_One Direction - Night Changes_clip6,-1
093_Justin Bieber - Love Yourself (Lyrics)_clip0,-1
093_Justin Bieber - Love Yourself (Lyrics)_clip1,-1
093_Justin Bieber - Love Yourself (Lyrics)_clip2,-1
093_Justin Bieber - Love Yourself (Lyrics)_clip3,-1
093_Justin Bieber - Love Yourself (Lyrics)_clip4,-1
093_Justin Bieber - Love Yourself (Lyrics)_clip5,-1
093_Justin Bieber - Love Yourself (Lyrics)_clip6,-1
094_James Bay - Let It Go_clip0,-1
094_James Bay - Let It Go_clip1,-1
094_James Bay - Let It Go_clip2,-1
094_James Bay - Let It Go_clip3,-1
094_James Bay - Let It Go_clip4,-1
094_James Bay - Let It Go_clip5,-1
094_James Bay - Let It Go_clip6,-1
095_B.o.B - Nothin' On You (feat. Bruno Mars) [Official Video]_clip0,-1
095_B.o.B - Nothin' On You (feat. Bruno Mars) [Official Video]_clip1,-1
095_B.o.B - Nothin' On You (feat. Bruno Mars) [Official Video]_clip2,-1
095_B.o.B - Nothin' On You (feat. Bruno Mars) [Official Video]_clip3,-1
095_B.o.B - Nothin' On You (feat. Bruno Mars) [Official Video]_clip4,-1
095_B.o.B - Nothin' On You (feat. Bruno Mars) [Official Video]_clip5,-1
095_B.o.B - Nothin' On You (feat. Bruno Mars) [Official Video]_clip6,-1
096_Timbaland - Apologize ft. OneRepublic_clip0,-1
096_Timbaland - Apologize ft. OneRepublic_clip1,-1
096_Timbaland - Apologize ft. OneRepublic_clip2,-1
096_Timbaland - Apologize ft. OneRepublic_clip3,-1
096_Timbaland - Apologize ft. OneRepublic_clip4,-1
097_Selena Gomez & The Scene - Naturally_clip0,-1
097_Selena Gomez & The Scene - Naturally_clip1,-1
097_Selena Gomez & The Scene - Naturally_clip2,-1
097_Selena Gomez & The Scene - Naturally_clip3,-1
097_Selena Gomez & The Scene - Naturally_clip4,-1
098_Meghan Trainor - Better When I'm Dancin' (Official Video)_clip0,-1
098_Meghan Trainor - Better When I'm Dancin' (Official Video)_clip1,-1
098_Meghan Trainor - Better When I'm Dancin' (Official Video)_clip2,-1
098_Meghan Trainor - Better When I'm Dancin' (Official Video)_clip3,-1
098_Meghan Trainor - Better When I'm Dancin' (Official Video)_clip4,-1
099_Florida Georgia Line - H.O.L.Y._clip0,-1
099_Florida Georgia Line - H.O.L.Y._clip1,-1
099_Florida Georgia Line - H.O.L.Y._clip2,-1
099_Florida Georgia Line - H.O.L.Y._clip3,-1
099_Florida Georgia Line - H.O.L.Y._clip4,-1
099_Florida Georgia Line - H.O.L.Y._clip5,-1
100_Ariana Grande - One Last Time (Official Lyric Video)_clip0,-1
100_Ariana Grande - One Last Time (Official Lyric Video)_clip1,-1
100_Ariana Grande - One Last Time (Official Lyric Video)_clip2,-1
100_Ariana Grande - One Last Time (Official Lyric Video)_clip3,-1
100_Ariana Grande - One Last Time (Official Lyric Video)_clip4,-1
101_Lil Nas X - Panini (Official Video)_clip0,-1
101_Lil Nas X - Panini (Official Video)_clip1,-1
101_Lil Nas X - Panini (Official Video)_clip2,-1
101_Lil Nas X - Panini (Official Video)_clip3,-1
102_Zara Larsson - Uncover (Official Video)_clip0,-1
102_Zara Larsson - Uncover (Official Video)_clip1,-1
102_Zara Larsson - Uncover (Official Video)_clip2,-1
102_Zara Larsson - Uncover (Official Video)_clip3,-1
102_Zara Larsson - Uncover (Official Video)_clip4,-1
102_Zara Larsson - Uncover (Official Video)_clip5,-1
103_Rihanna - Hate That I Love You ft. Ne-Yo_clip0,-1
103_Rihanna - Hate That I Love You ft. Ne-Yo_clip1,-1
103_Rihanna - Hate That I Love You ft. Ne-Yo_clip2,-1
103_Rihanna - Hate That I Love You ft. Ne-Yo_clip3,-1
103_Rihanna - Hate That I Love You ft. Ne-Yo_clip4,-1
103_Rihanna - Hate That I Love You ft. Ne-Yo_clip5,-1
103_Rihanna - Hate That I Love You ft. Ne-Yo_clip6,-1
103_Rihanna - Hate That I Love You ft. Ne-Yo_clip7,-1
103_Rihanna - Hate That I Love You ft. Ne-Yo_clip8,-1
104_Coldplay - Clocks (Official Video)_clip0,-1
104_Coldplay - Clocks (Official Video)_clip1,-1
104_Coldplay - Clocks (Official Video)_clip2,-1
104_Coldplay - Clocks (Official Video)_clip3,-1
104_Coldplay - Clocks (Official Video)_clip4,-1
104_Coldplay - Clocks (Official Video)_clip5,-1
104_Coldplay - Clocks (Official Video)_clip6,-1
"105_Zedd, Grey - The Middle (Lyrics) ft. Maren Morris_clip0",-1
"105_Zedd, Grey - The Middle (Lyrics) ft. Maren Morris_clip1",-1
"105_Zedd, Grey - The Middle (Lyrics) ft. Maren Morris_clip2",-1
"105_Zedd, Grey - The Middle (Lyrics) ft. Maren Morris_clip3",-1
"105_Zedd, Grey - The Middle (Lyrics) ft. Maren Morris_clip4",-1
106_Taylor Swift - Mine_clip0,-1
106_Taylor Swift - Mine_clip1,-1
106_Taylor Swift - Mine_clip2,-1
106_Taylor Swift - Mine_clip3,-1
106_Taylor Swift - Mine_clip4,-1
106_Taylor Swift - Mine_clip5,-1
106_Taylor Swift - Mine_clip6,-1
107_Portugal. The Man - Feel It Still (Official Music Video)_clip0,-1
107_Portugal. The Man - Feel It Still (Official Music Video)_clip1,-1
107_Portugal. The Man - Feel It Still (Official Music Video)_clip2,-1
107_Portugal. The Man - Feel It Still (Official Music Video)_clip3,-1
107_Portugal. The Man - Feel It Still (Official Music Video)_clip4,-1
108_Keith Urban - Blue Ain't Your Color (Official Music Video)_clip0,-1
108_Keith Urban - Blue Ain't Your Color (Official Music Video)_clip1,-1
108_Keith Urban - Blue Ain't Your Color (Official Music Video)_clip2,-1
108_Keith Urban - Blue Ain't Your Color (Official Music Video)_clip3,-1
108_Keith Urban - Blue Ain't Your Color (Official Music Video)_clip4,-1
108_Keith Urban - Blue Ain't Your Color (Official Music Video)_clip5,-1
108_Keith Urban - Blue Ain't Your Color (Official Music Video)_clip6,-1
"109_Michael Jackson, Justin Timberlake - Love Never Felt So Good (Official Video)_clip0",-1
"109_Michael Jackson, Justin Timberlake - Love Never Felt So Good (Official Video)_clip1",-1
"109_Michael Jackson, Justin Timberlake - Love Never Felt So Good (Official Video)_clip2",-1
"109_Michael Jackson, Justin Timberlake - Love Never Felt So Good (Official Video)_clip3",-1
"109_Michael Jackson, Justin Timberlake - Love Never Felt So Good (Official Video)_clip4",-1
"109_Michael Jackson, Justin Timberlake - Love Never Felt So Good (Official Video)_clip5",-1
"109_Michael Jackson, Justin Timberlake - Love Never Felt So Good (Official Video)_clip6",-1
110_will.i.am - #thatPOWER ft. Justin Bieber_clip0,-1
110_will.i.am - #thatPOWER ft. Justin Bieber_clip1,-1
110_will.i.am - #thatPOWER ft. Justin Bieber_clip2,-1
110_will.i.am - #thatPOWER ft. Justin Bieber_clip3,-1
110_will.i.am - #thatPOWER ft. Justin Bieber_clip4,-1
110_will.i.am - #thatPOWER ft. Justin Bieber_clip5,-1
110_will.i.am - #thatPOWER ft. Justin Bieber_clip6,-1
110_will.i.am - #thatPOWER ft. Justin Bieber_clip7,-1
110_will.i.am - #thatPOWER ft. Justin Bieber_clip8,-1
111_Jonas Brothers - Sucker (Official Video)_clip0,-1
111_Jonas Brothers - Sucker (Official Video)_clip1,-1
111_Jonas Brothers - Sucker (Official Video)_clip2,-1
111_Jonas Brothers - Sucker (Official Video)_clip3,-1
111_Jonas Brothers - Sucker (Official Video)_clip4,-1
112_Ciara - Level Up_clip0,-1
112_Ciara - Level Up_clip1,-1
112_Ciara - Level Up_clip2,-1
112_Ciara - Level Up_clip3,-1
112_Ciara - Level Up_clip4,-1
112_Ciara - Level Up_clip5,-1
113_Kane Brown - What Ifs (Official Video) ft. Lauren Alaina_clip0,-1
113_Kane Brown - What Ifs (Official Video) ft. Lauren Alaina_clip1,-1
113_Kane Brown - What Ifs (Official Video) ft. Lauren Alaina_clip2,-1
113_Kane Brown - What Ifs (Official Video) ft. Lauren Alaina_clip3,-1
113_Kane Brown - What Ifs (Official Video) ft. Lauren Alaina_clip4,-1
113_Kane Brown - What Ifs (Official Video) ft. Lauren Alaina_clip5,-1
114_Khalid - Talk (Official Video)_clip0,-1
